[run number];breeding-habitat-number;feeding-habitat-number;percent-specialized-bees;breeding-habitat-size;max-distance-breed;max-distance-feed;feeding-habitat-size;bee-number;min-distance-breed;min-distance-feed;[step];count specialized-bees;count bees - count specialized-bees;count bees;count crops;count wildflowers;count flowers with [color = cyan];count flowers;sum [seeds] of crops;count agriculture;count feeding-habitat;count breeding-habitat
9;1;1;0.5;1;1;1;1;10;1;5;2199;0;3;3;25965;10;10;25975;235;2599;1;1
8;1;1;0.5;1;1;1;1;10;1;5;2199;0;3;3;25976;10;10;25986;244;2599;1;1
3;1;1;0.5;1;1;1;1;10;1;1;2199;0;7;7;25975;10;10;25985;538;2599;1;1
7;1;1;0.5;1;1;1;1;10;1;5;2199;0;5;5;25976;10;9;25986;397;2599;1;1
10;1;1;0.5;1;1;1;1;10;3;1;2199;0;9;9;25965;10;8;25975;704;2599;1;1
4;1;1;0.5;1;1;1;1;10;1;3;2199;0;8;8;25971;10;10;25981;635;2599;1;1
6;1;1;0.5;1;1;1;1;10;1;3;2199;0;9;9;25963;10;10;25973;707;2599;1;1
1;1;1;0.5;1;1;1;1;10;1;1;2199;0;7;7;25972;10;10;25982;556;2599;1;1
2;1;1;0.5;1;1;1;1;10;1;1;2199;0;9;9;25972;10;10;25982;702;2599;1;1
11;1;1;0.5;1;1;1;1;10;3;1;2199;0;4;4;25980;10;0;25990;322;2599;1;1
12;1;1;0.5;1;1;1;1;10;3;1;2199;0;8;8;25964;10;10;25974;569;2599;1;1
5;1;1;0.5;1;1;1;1;10;1;3;2199;0;6;6;25961;10;10;25971;475;2599;1;1
15;1;1;0.5;1;1;1;1;10;3;3;2199;0;7;7;25974;10;10;25984;550;2599;1;1
14;1;1;0.5;1;1;1;1;10;3;3;2199;0;8;8;25963;10;9;25973;621;2599;1;1
13;1;1;0.5;1;1;1;1;10;3;3;2199;0;10;10;25972;10;10;25982;763;2599;1;1
17;1;1;0.5;1;1;1;1;10;3;5;2199;0;2;2;25969;10;10;25979;138;2599;1;1
16;1;1;0.5;1;1;1;1;10;3;5;2199;0;4;4;25974;10;10;25984;279;2599;1;1
18;1;1;0.5;1;1;1;1;10;3;5;2199;0;8;8;25975;10;10;25985;641;2599;1;1
19;1;1;0.5;1;1;1;1;10;5;1;2199;0;0;0;25964;10;10;25974;0;2599;1;1
21;1;1;0.5;1;1;1;1;10;5;1;2199;0;4;4;25956;10;10;25966;304;2599;1;1
22;1;1;0.5;1;1;1;1;10;5;3;2199;0;9;9;25972;10;6;25982;687;2599;1;1
20;1;1;0.5;1;1;1;1;10;5;1;2199;0;8;8;25974;10;10;25984;624;2599;1;1
23;1;1;0.5;1;1;1;1;10;5;3;2199;0;7;7;25965;10;10;25975;548;2599;1;1
24;1;1;0.5;1;1;1;1;10;5;3;2199;0;8;8;25974;10;8;25984;632;2599;1;1
25;1;1;0.5;1;1;1;1;10;5;5;2199;0;7;7;25961;10;10;25971;545;2599;1;1
27;1;1;0.5;1;1;1;1;10;5;5;2199;0;7;7;25954;10;10;25964;536;2599;1;1
26;1;1;0.5;1;1;1;1;10;5;5;2199;0;9;9;25967;10;10;25977;659;2599;1;1
28;1;1;0.5;1;1;1;3;10;1;1;2199;8;2;10;25884;90;90;25974;130;2591;9;1
30;1;1;0.5;1;1;1;3;10;1;1;2199;0;13;13;25890;90;80;25980;1004;2591;9;1
29;1;1;0.5;1;1;1;3;10;1;1;2199;4;8;12;25894;90;85;25984;583;2591;9;1
33;1;1;0.5;1;1;1;3;10;1;3;2199;12;3;15;25886;90;76;25976;233;2591;9;1
32;1;1;0.5;1;1;1;3;10;1;3;2199;4;6;10;25894;90;80;25984;470;2591;9;1
31;1;1;0.5;1;1;1;3;10;1;3;2199;10;0;10;25896;90;88;25986;0;2591;9;1
34;1;1;0.5;1;1;1;3;10;1;5;2199;5;7;12;25893;90;89;25983;533;2591;9;1
36;1;1;0.5;1;1;1;3;10;1;5;2199;0;16;16;25877;90;79;25967;1234;2591;9;1
37;1;1;0.5;1;1;1;3;10;3;1;2199;13;0;13;25881;90;82;25971;0;2591;9;1
38;1;1;0.5;1;1;1;3;10;3;1;2199;0;13;13;25888;90;81;25978;989;2591;9;1
35;1;1;0.5;1;1;1;3;10;1;5;2199;7;9;16;25899;90;87;25989;683;2591;9;1
39;1;1;0.5;1;1;1;3;10;3;1;2199;0;9;9;25889;90;78;25979;640;2591;9;1
40;1;1;0.5;1;1;1;3;10;3;3;2199;3;10;13;25883;90;83;25973;732;2591;9;1
41;1;1;0.5;1;1;1;3;10;3;3;2199;8;8;16;25902;90;87;25992;581;2591;9;1
42;1;1;0.5;1;1;1;3;10;3;3;2199;3;10;13;25890;90;83;25980;750;2591;9;1
48;1;1;0.5;1;1;1;3;10;5;1;2199;7;8;15;25891;90;88;25981;611;2591;9;1
49;1;1;0.5;1;1;1;3;10;5;3;2199;0;14;14;25893;90;81;25983;1039;2591;9;1
44;1;1;0.5;1;1;1;3;10;3;5;2199;0;15;15;25898;90;80;25988;1174;2591;9;1
43;1;1;0.5;1;1;1;3;10;3;5;2199;10;0;10;25887;90;87;25977;0;2591;9;1
51;1;1;0.5;1;1;1;3;10;5;3;2199;8;4;12;25886;90;87;25976;306;2591;9;1
45;1;1;0.5;1;1;1;3;10;3;5;2199;0;14;14;25894;90;88;25984;1105;2591;9;1
47;1;1;0.5;1;1;1;3;10;5;1;2199;10;3;13;25896;90;87;25986;243;2591;9;1
46;1;1;0.5;1;1;1;3;10;5;1;2199;4;10;14;25895;90;83;25985;766;2591;9;1
50;1;1;0.5;1;1;1;3;10;5;3;2199;0;13;13;25884;90;82;25974;971;2591;9;1
52;1;1;0.5;1;1;1;3;10;5;5;2199;0;10;10;25881;90;84;25971;776;2591;9;1
53;1;1;0.5;1;1;1;3;10;5;5;2199;5;7;12;25899;90;87;25989;544;2591;9;1
54;1;1;0.5;1;1;1;3;10;5;5;2199;3;10;13;25897;90;86;25987;743;2591;9;1
56;1;1;0.5;1;1;1;5;10;1;1;2199;9;4;13;25732;250;246;25982;293;2575;25;1
55;1;1;0.5;1;1;1;5;10;1;1;2199;12;3;15;25741;250;244;25991;219;2575;25;1
57;1;1;0.5;1;1;1;5;10;1;1;2199;12;3;15;25734;250;248;25984;225;2575;25;1
59;1;1;0.5;1;1;1;5;10;1;3;2199;0;15;15;25719;250;233;25969;1059;2575;25;1
58;1;1;0.5;1;1;1;5;10;1;3;2199;11;4;15;25725;250;248;25975;289;2575;25;1
61;1;1;0.5;1;1;1;5;10;1;5;2199;9;5;14;25724;250;248;25974;334;2575;25;1
62;1;1;0.5;1;1;1;5;10;1;5;2199;0;15;15;25724;250;240;25974;1170;2575;25;1
63;1;1;0.5;1;1;1;5;10;1;5;2199;10;7;17;25729;250;249;25979;530;2575;25;1
60;1;1;0.5;1;1;1;5;10;1;3;2199;13;3;16;25725;250;244;25975;202;2575;25;1
65;1;1;0.5;1;1;1;5;10;3;1;2199;18;0;18;25731;250;246;25981;0;2575;25;1
66;1;1;0.5;1;1;1;5;10;3;1;2199;2;13;15;25737;250;238;25987;924;2575;25;1
64;1;1;0.5;1;1;1;5;10;3;1;2199;7;5;12;25720;250;245;25970;389;2575;25;1
68;1;1;0.5;1;1;1;5;10;3;3;2199;5;9;14;25725;250;246;25975;622;2575;25;1
67;1;1;0.5;1;1;1;5;10;3;3;2199;8;11;19;25740;250;249;25990;881;2575;25;1
70;1;1;0.5;1;1;1;5;10;3;5;2199;11;4;15;25708;250;244;25958;308;2575;25;1
71;1;1;0.5;1;1;1;5;10;3;5;2199;6;6;12;25739;250;243;25989;457;2575;25;1
69;1;1;0.5;1;1;1;5;10;3;3;2199;13;2;15;25732;250;249;25982;147;2575;25;1
72;1;1;0.5;1;1;1;5;10;3;5;2199;11;0;11;25727;250;248;25977;0;2575;25;1
74;1;1;0.5;1;1;1;5;10;5;1;2199;6;7;13;25731;250;239;25981;522;2575;25;1
73;1;1;0.5;1;1;1;5;10;5;1;2199;14;0;14;25738;250;249;25988;0;2575;25;1
75;1;1;0.5;1;1;1;5;10;5;1;2199;0;13;13;25736;250;232;25986;964;2575;25;1
77;1;1;0.5;1;1;1;5;10;5;3;2199;4;11;15;25729;250;243;25979;805;2575;25;1
76;1;1;0.5;1;1;1;5;10;5;3;2199;15;0;15;25733;250;247;25983;0;2575;25;1
79;1;1;0.5;1;1;1;5;10;5;5;2199;5;8;13;25723;250;250;25973;605;2575;25;1
78;1;1;0.5;1;1;1;5;10;5;3;2199;9;7;16;25725;250;250;25975;518;2575;25;1
80;1;1;0.5;1;1;1;5;10;5;5;2199;11;5;16;25732;250;246;25982;398;2575;25;1
81;1;1;0.5;1;1;1;5;10;5;5;2199;7;9;16;25732;250;246;25982;662;2575;25;1
82;1;1;0.5;3;1;1;1;10;1;1;2199;0;13;13;25892;10;10;25902;942;2591;1;9
83;1;1;0.5;3;1;1;1;10;1;1;2199;0;12;12;25888;10;10;25898;901;2591;1;9
84;1;1;0.5;3;1;1;1;10;1;1;2199;0;6;6;25889;10;10;25899;434;2591;1;9
86;1;1;0.5;3;1;1;1;10;1;3;2199;0;7;7;25901;10;10;25911;496;2591;1;9
85;1;1;0.5;3;1;1;1;10;1;3;2199;0;10;10;25886;10;10;25896;718;2591;1;9
88;1;1;0.5;3;1;1;1;10;1;5;2199;0;4;4;25897;10;10;25907;262;2591;1;9
87;1;1;0.5;3;1;1;1;10;1;3;2199;0;13;13;25902;10;10;25912;969;2591;1;9
89;1;1;0.5;3;1;1;1;10;1;5;2199;0;6;6;25883;10;10;25893;461;2591;1;9
90;1;1;0.5;3;1;1;1;10;1;5;2199;0;9;9;25894;10;10;25904;660;2591;1;9
91;1;1;0.5;3;1;1;1;10;3;1;2199;0;7;7;25890;10;10;25900;542;2591;1;9
92;1;1;0.5;3;1;1;1;10;3;1;2199;0;11;11;25888;10;10;25898;801;2591;1;9
93;1;1;0.5;3;1;1;1;10;3;1;2199;0;1;1;25893;10;10;25903;77;2591;1;9
94;1;1;0.5;3;1;1;1;10;3;3;2199;0;7;7;25895;10;10;25905;514;2591;1;9
95;1;1;0.5;3;1;1;1;10;3;3;2199;0;17;17;25890;10;10;25900;1259;2591;1;9
97;1;1;0.5;3;1;1;1;10;3;5;2199;0;7;7;25895;10;10;25905;491;2591;1;9
96;1;1;0.5;3;1;1;1;10;3;3;2199;0;8;8;25889;10;10;25899;595;2591;1;9
100;1;1;0.5;3;1;1;1;10;5;1;2199;0;9;9;25898;10;10;25908;658;2591;1;9
99;1;1;0.5;3;1;1;1;10;3;5;2199;0;8;8;25892;10;10;25902;622;2591;1;9
98;1;1;0.5;3;1;1;1;10;3;5;2199;0;9;9;25887;10;10;25897;661;2591;1;9
102;1;1;0.5;3;1;1;1;10;5;1;2199;0;11;11;25882;10;9;25892;843;2591;1;9
101;1;1;0.5;3;1;1;1;10;5;1;2199;0;12;12;25902;10;5;25912;827;2591;1;9
103;1;1;0.5;3;1;1;1;10;5;3;2199;0;8;8;25880;10;10;25890;623;2591;1;9
105;1;1;0.5;3;1;1;1;10;5;3;2199;0;5;5;25892;10;0;25902;396;2591;1;9
104;1;1;0.5;3;1;1;1;10;5;3;2199;0;9;9;25885;10;10;25895;697;2591;1;9
106;1;1;0.5;3;1;1;1;10;5;5;2199;0;5;5;25887;10;9;25897;374;2591;1;9
107;1;1;0.5;3;1;1;1;10;5;5;2199;0;10;10;25896;10;9;25906;741;2591;1;9
108;1;1;0.5;3;1;1;1;10;5;5;2199;0;8;8;25891;10;7;25901;547;2591;1;9
112;1;1;0.5;3;1;1;3;10;1;3;2199;12;46;58;25817;90;80;25907;3328;2583;9;9
109;1;1;0.5;3;1;1;3;10;1;1;2199;12;43;55;25810;90;90;25900;3151;2583;9;9
115;1;1;0.5;3;1;1;3;10;1;5;2199;3;47;50;25807;90;78;25897;3408;2583;9;9
113;1;1;0.5;3;1;1;3;10;1;3;2199;15;33;48;25809;90;87;25899;2484;2583;9;9
114;1;1;0.5;3;1;1;3;10;1;3;2199;14;44;58;25806;90;80;25896;3167;2583;9;9
111;1;1;0.5;3;1;1;3;10;1;1;2199;9;44;53;25810;90;82;25900;3147;2583;9;9
116;1;1;0.5;3;1;1;3;10;1;5;2199;12;44;56;25810;90;75;25900;3177;2583;9;9
110;1;1;0.5;3;1;1;3;10;1;1;2199;14;51;65;25809;90;86;25899;3765;2583;9;9
117;1;1;0.5;3;1;1;3;10;1;5;2199;11;44;55;25813;90;90;25903;3224;2583;9;9
118;1;1;0.5;3;1;1;3;10;3;1;2199;13;51;64;25807;90;70;25897;3609;2583;9;9
119;1;1;0.5;3;1;1;3;10;3;1;2199;12;46;58;25813;90;81;25903;3348;2583;9;9
120;1;1;0.5;3;1;1;3;10;3;1;2199;12;48;60;25813;90;89;25903;3607;2583;9;9
125;1;1;0.5;3;1;1;3;10;3;5;2199;13;27;40;25814;90;87;25904;1993;2583;9;9
124;1;1;0.5;3;1;1;3;10;3;5;2199;9;46;55;25810;90;89;25900;3405;2583;9;9
122;1;1;0.5;3;1;1;3;10;3;3;2199;16;42;58;25811;90;87;25901;3070;2583;9;9
121;1;1;0.5;3;1;1;3;10;3;3;2199;14;39;53;25811;90;87;25901;2845;2583;9;9
126;1;1;0.5;3;1;1;3;10;3;5;2199;12;42;54;25813;90;87;25903;3046;2583;9;9
128;1;1;0.5;3;1;1;3;10;5;1;2199;17;42;59;25807;90;89;25897;3099;2583;9;9
123;1;1;0.5;3;1;1;3;10;3;3;2199;12;42;54;25821;90;81;25911;3102;2583;9;9
127;1;1;0.5;3;1;1;3;10;5;1;2199;14;51;65;25820;90;62;25910;3647;2583;9;9
129;1;1;0.5;3;1;1;3;10;5;1;2199;9;53;62;25807;90;80;25897;3816;2583;9;9
130;1;1;0.5;3;1;1;3;10;5;3;2199;13;57;70;25817;90;87;25907;4153;2583;9;9
132;1;1;0.5;3;1;1;3;10;5;3;2199;11;51;62;25812;90;88;25902;3676;2583;9;9
131;1;1;0.5;3;1;1;3;10;5;3;2199;15;45;60;25815;90;72;25905;3293;2583;9;9
134;1;1;0.5;3;1;1;3;10;5;5;2199;17;34;51;25814;90;88;25904;2558;2583;9;9
133;1;1;0.5;3;1;1;3;10;5;5;2199;7;58;65;25810;90;80;25900;4218;2583;9;9
135;1;1;0.5;3;1;1;3;10;5;5;2199;13;45;58;25814;90;81;25904;3218;2583;9;9
137;1;1;0.5;3;1;1;5;10;1;1;2199;29;56;85;25645;250;237;25895;3978;2567;25;9
140;1;1;0.5;3;1;1;5;10;1;3;2199;29;40;69;25654;250;246;25904;2709;2567;25;9
136;1;1;0.5;3;1;1;5;10;1;1;2199;23;43;66;25639;250;223;25889;3095;2567;25;9
138;1;1;0.5;3;1;1;5;10;1;1;2199;16;60;76;25650;250;231;25900;4358;2567;25;9
139;1;1;0.5;3;1;1;5;10;1;3;2199;27;47;74;25661;250;228;25911;3503;2567;25;9
141;1;1;0.5;3;1;1;5;10;1;3;2199;21;48;69;25650;250;234;25900;3335;2567;25;9
142;1;1;0.5;3;1;1;5;10;1;5;2199;26;34;60;25652;250;247;25902;2478;2567;25;9
144;1;1;0.5;3;1;1;5;10;1;5;2199;19;63;82;25648;250;242;25898;4624;2567;25;9
143;1;1;0.5;3;1;1;5;10;1;5;2199;14;56;70;25654;250;244;25904;4053;2567;25;9
145;1;1;0.5;3;1;1;5;10;3;1;2199;20;47;67;25646;250;231;25896;3346;2567;25;9
146;1;1;0.5;3;1;1;5;10;3;1;2199;36;35;71;25659;250;249;25909;2476;2567;25;9
148;1;1;0.5;3;1;1;5;10;3;3;2199;25;29;54;25651;250;237;25901;1928;2567;25;9
147;1;1;0.5;3;1;1;5;10;3;1;2199;33;35;68;25653;250;230;25903;2616;2567;25;9
149;1;1;0.5;3;1;1;5;10;3;3;2199;23;46;69;25655;250;239;25905;3118;2567;25;9
151;1;1;0.5;3;1;1;5;10;3;5;2199;24;45;69;25657;250;241;25907;3213;2567;25;9
150;1;1;0.5;3;1;1;5;10;3;3;2199;31;49;80;25652;250;242;25902;3715;2567;25;9
153;1;1;0.5;3;1;1;5;10;3;5;2199;21;59;80;25653;250;245;25903;4417;2567;25;9
152;1;1;0.5;3;1;1;5;10;3;5;2199;30;44;74;25649;250;245;25899;3116;2567;25;9
154;1;1;0.5;3;1;1;5;10;5;1;2199;18;50;68;25656;250;245;25906;3580;2567;25;9
158;1;1;0.5;3;1;1;5;10;5;3;2199;23;48;71;25641;250;242;25891;3500;2567;25;9
157;1;1;0.5;3;1;1;5;10;5;3;2199;21;49;70;25653;250;230;25903;3521;2567;25;9
155;1;1;0.5;3;1;1;5;10;5;1;2199;33;34;67;25645;250;244;25895;2457;2567;25;9
163;1;1;0.5;5;1;1;1;10;1;1;2199;0;3;3;25717;10;10;25727;217;2575;1;25
164;1;1;0.5;5;1;1;1;10;1;1;2199;0;5;5;25708;10;10;25718;369;2575;1;25
156;1;1;0.5;3;1;1;5;10;5;1;2199;28;43;71;25654;250;231;25904;3049;2567;25;9
159;1;1;0.5;3;1;1;5;10;5;3;2199;20;49;69;25652;250;248;25902;3533;2567;25;9
165;1;1;0.5;5;1;1;1;10;1;1;2199;0;4;4;25724;10;10;25734;264;2575;1;25
160;1;1;0.5;3;1;1;5;10;5;5;2199;24;50;74;25658;250;239;25908;3662;2567;25;9
166;1;1;0.5;5;1;1;1;10;1;3;2199;0;7;7;25735;10;10;25745;489;2575;1;25
167;1;1;0.5;5;1;1;1;10;1;3;2199;0;10;10;25739;10;10;25749;730;2575;1;25
168;1;1;0.5;5;1;1;1;10;1;3;2199;0;11;11;25729;10;10;25739;782;2575;1;25
161;1;1;0.5;3;1;1;5;10;5;5;2199;27;45;72;25655;250;247;25905;3301;2567;25;9
169;1;1;0.5;5;1;1;1;10;1;5;2199;0;3;3;25717;10;10;25727;241;2575;1;25
171;1;1;0.5;5;1;1;1;10;1;5;2199;0;3;3;25731;10;10;25741;184;2575;1;25
173;1;1;0.5;5;1;1;1;10;3;1;2199;0;0;0;25728;10;10;25738;0;2575;1;25
172;1;1;0.5;5;1;1;1;10;3;1;2199;0;3;3;25736;10;10;25746;195;2575;1;25
170;1;1;0.5;5;1;1;1;10;1;5;2199;0;6;6;25728;10;0;25738;449;2575;1;25
162;1;1;0.5;3;1;1;5;10;5;5;2199;20;42;62;25656;250;248;25906;3048;2567;25;9
174;1;1;0.5;5;1;1;1;10;3;1;2199;0;9;9;25719;10;9;25729;668;2575;1;25
175;1;1;0.5;5;1;1;1;10;3;3;2199;0;7;7;25734;10;9;25744;527;2575;1;25
176;1;1;0.5;5;1;1;1;10;3;3;2199;0;2;2;25722;10;10;25732;146;2575;1;25
177;1;1;0.5;5;1;1;1;10;3;3;2199;0;4;4;25728;10;9;25738;297;2575;1;25
178;1;1;0.5;5;1;1;1;10;3;5;2199;0;7;7;25734;10;10;25744;515;2575;1;25
180;1;1;0.5;5;1;1;1;10;3;5;2199;0;6;6;25735;10;10;25745;459;2575;1;25
179;1;1;0.5;5;1;1;1;10;3;5;2199;0;7;7;25724;10;8;25734;457;2575;1;25
181;1;1;0.5;5;1;1;1;10;5;1;2199;0;6;6;25732;10;10;25742;442;2575;1;25
182;1;1;0.5;5;1;1;1;10;5;1;2199;0;4;4;25725;10;10;25735;289;2575;1;25
184;1;1;0.5;5;1;1;1;10;5;3;2199;0;2;2;25729;10;10;25739;153;2575;1;25
183;1;1;0.5;5;1;1;1;10;5;1;2199;0;4;4;25732;10;6;25742;267;2575;1;25
186;1;1;0.5;5;1;1;1;10;5;3;2199;0;2;2;25719;10;9;25729;144;2575;1;25
185;1;1;0.5;5;1;1;1;10;5;3;2199;0;7;7;25732;10;10;25742;489;2575;1;25
187;1;1;0.5;5;1;1;1;10;5;5;2199;0;5;5;25732;10;9;25742;345;2575;1;25
189;1;1;0.5;5;1;1;1;10;5;5;2199;0;3;3;25725;10;10;25735;221;2575;1;25
188;1;1;0.5;5;1;1;1;10;5;5;2199;0;6;6;25730;10;9;25740;422;2575;1;25
190;1;1;0.5;5;1;1;3;10;1;1;2199;18;31;49;25658;90;84;25748;2147;2567;9;25
193;1;1;0.5;5;1;1;3;10;1;3;2199;25;28;53;25656;90;88;25746;1844;2567;9;25
196;1;1;0.5;5;1;1;3;10;1;5;2199;20;31;51;25644;90;89;25734;2171;2567;9;25
195;1;1;0.5;5;1;1;3;10;1;3;2199;14;48;62;25660;90;80;25750;3266;2567;9;25
191;1;1;0.5;5;1;1;3;10;1;1;2199;19;32;51;25642;90;76;25732;2212;2567;9;25
194;1;1;0.5;5;1;1;3;10;1;3;2199;17;42;59;25653;90;88;25743;2935;2567;9;25
197;1;1;0.5;5;1;1;3;10;1;5;2199;14;44;58;25643;90;86;25733;3056;2567;9;25
192;1;1;0.5;5;1;1;3;10;1;1;2199;17;57;74;25648;90;74;25738;4017;2567;9;25
198;1;1;0.5;5;1;1;3;10;1;5;2199;17;45;62;25638;90;87;25728;3138;2567;9;25
199;1;1;0.5;5;1;1;3;10;3;1;2199;16;50;66;25643;90;70;25733;3433;2567;9;25
200;1;1;0.5;5;1;1;3;10;3;1;2199;16;42;58;25658;90;80;25748;2950;2567;9;25
201;1;1;0.5;5;1;1;3;10;3;1;2199;19;83;102;25652;90;78;25742;5964;2567;9;25
203;1;1;0.5;5;1;1;3;10;3;3;2199;17;28;45;25662;90;86;25752;1970;2567;9;25
202;1;1;0.5;5;1;1;3;10;3;3;2199;10;53;63;25637;90;83;25727;3758;2567;9;25
205;1;1;0.5;5;1;1;3;10;3;5;2199;8;57;65;25653;90;84;25743;4079;2567;9;25
206;1;1;0.5;5;1;1;3;10;3;5;2199;16;34;50;25642;90;90;25732;2421;2567;9;25
207;1;1;0.5;5;1;1;3;10;3;5;2199;11;45;56;25649;90;88;25739;3198;2567;9;25
204;1;1;0.5;5;1;1;3;10;3;3;2199;13;40;53;25650;90;88;25740;2772;2567;9;25
210;1;1;0.5;5;1;1;3;10;5;1;2199;23;39;62;25645;90;90;25735;2818;2567;9;25
209;1;1;0.5;5;1;1;3;10;5;1;2199;13;65;78;25637;90;84;25727;4476;2567;9;25
208;1;1;0.5;5;1;1;3;10;5;1;2199;14;47;61;25656;90;82;25746;3318;2567;9;25
211;1;1;0.5;5;1;1;3;10;5;3;2199;14;36;50;25647;90;90;25737;2482;2567;9;25
212;1;1;0.5;5;1;1;3;10;5;3;2199;16;62;78;25653;90;84;25743;4378;2567;9;25
215;1;1;0.5;5;1;1;3;10;5;5;2199;21;45;66;25649;90;87;25739;3140;2567;9;25
213;1;1;0.5;5;1;1;3;10;5;3;2199;23;48;71;25646;90;82;25736;3407;2567;9;25
216;1;1;0.5;5;1;1;3;10;5;5;2199;15;41;56;25651;90;75;25741;2877;2567;9;25
214;1;1;0.5;5;1;1;3;10;5;5;2199;13;61;74;25641;90;85;25731;4154;2567;9;25
221;1;1;0.5;5;1;1;5;10;1;3;2199;32;68;100;25482;250;249;25732;4576;2551;25;25
218;1;1;0.5;5;1;1;5;10;1;1;2199;46;75;121;25492;250;237;25742;5216;2551;25;25
217;1;1;0.5;5;1;1;5;10;1;1;2199;37;78;115;25496;250;222;25746;5526;2551;25;25
220;1;1;0.5;5;1;1;5;10;1;3;2199;40;82;122;25503;250;249;25753;5534;2551;25;25
219;1;1;0.5;5;1;1;5;10;1;1;2199;61;53;114;25490;250;239;25740;3784;2551;25;25
222;1;1;0.5;5;1;1;5;10;1;3;2199;35;79;114;25504;250;234;25754;5646;2551;25;25
224;1;1;0.5;5;1;1;5;10;1;5;2199;28;58;86;25491;250;245;25741;4090;2551;25;25
223;1;1;0.5;5;1;1;5;10;1;5;2199;37;77;114;25487;250;242;25737;5323;2551;25;25
225;1;1;0.5;5;1;1;5;10;1;5;2199;25;60;85;25489;250;249;25739;4134;2551;25;25
227;1;1;0.5;5;1;1;5;10;3;1;2199;38;74;112;25486;250;236;25736;4732;2551;25;25
228;1;1;0.5;5;1;1;5;10;3;1;2199;49;65;114;25491;250;243;25741;4562;2551;25;25
226;1;1;0.5;5;1;1;5;10;3;1;2199;51;66;117;25482;250;239;25732;4713;2551;25;25
232;1;1;0.5;5;1;1;5;10;3;5;2199;12;57;69;25487;250;248;25737;3890;2551;25;25
229;1;1;0.5;5;1;1;5;10;3;3;2199;50;55;105;25485;250;248;25735;3845;2551;25;25
230;1;1;0.5;5;1;1;5;10;3;3;2199;55;59;114;25489;250;245;25739;4151;2551;25;25
233;1;1;0.5;5;1;1;5;10;3;5;2199;40;65;105;25497;250;236;25747;4420;2551;25;25
231;1;1;0.5;5;1;1;5;10;3;3;2199;52;65;117;25492;250;247;25742;4662;2551;25;25
234;1;1;0.5;5;1;1;5;10;3;5;2199;38;89;127;25493;250;248;25743;6235;2551;25;25
235;1;1;0.5;5;1;1;5;10;5;1;2199;29;87;116;25482;250;230;25732;6217;2551;25;25
244;1;3;0.5;1;1;1;1;10;1;1;2199;0;9;9;25950;30;20;25980;686;2597;3;1
236;1;1;0.5;5;1;1;5;10;5;1;2199;47;95;142;25483;250;233;25733;6748;2551;25;25
245;1;3;0.5;1;1;1;1;10;1;1;2199;0;6;6;25959;30;30;25989;467;2597;3;1
237;1;1;0.5;5;1;1;5;10;5;1;2199;51;85;136;25484;250;232;25734;5851;2551;25;25
246;1;3;0.5;1;1;1;1;10;1;1;2199;0;7;7;25960;30;20;25990;546;2597;3;1
241;1;1;0.5;5;1;1;5;10;5;5;2199;38;44;82;25484;250;248;25734;3134;2551;25;25
247;1;3;0.5;1;1;1;1;10;1;3;2199;0;0;0;25935;30;30;25965;0;2597;3;1
238;1;1;0.5;5;1;1;5;10;5;3;2199;22;94;116;25494;250;235;25744;6660;2551;25;25
239;1;1;0.5;5;1;1;5;10;5;3;2199;42;49;91;25499;250;250;25749;3561;2551;25;25
248;1;3;0.5;1;1;1;1;10;1;3;2199;0;5;5;25955;30;30;25985;403;2597;3;1
242;1;1;0.5;5;1;1;5;10;5;5;2199;43;61;104;25489;250;244;25739;4217;2551;25;25
249;1;3;0.5;1;1;1;1;10;1;3;2199;0;6;6;25936;30;30;25966;444;2597;3;1
251;1;3;0.5;1;1;1;1;10;1;5;2199;0;3;3;25947;30;30;25977;225;2597;3;1
243;1;1;0.5;5;1;1;5;10;5;5;2199;38;50;88;25487;250;247;25737;3547;2551;25;25
250;1;3;0.5;1;1;1;1;10;1;5;2199;0;8;8;25947;30;28;25977;623;2597;3;1
240;1;1;0.5;5;1;1;5;10;5;3;2199;58;66;124;25481;250;248;25731;4602;2551;25;25
252;1;3;0.5;1;1;1;1;10;1;5;2199;0;7;7;25948;30;27;25978;548;2597;3;1
254;1;3;0.5;1;1;1;1;10;3;1;2199;0;5;5;25956;30;30;25986;375;2597;3;1
253;1;3;0.5;1;1;1;1;10;3;1;2199;0;7;7;25941;30;30;25971;543;2597;3;1
256;1;3;0.5;1;1;1;1;10;3;3;2199;0;8;8;25948;30;30;25978;637;2597;3;1
255;1;3;0.5;1;1;1;1;10;3;1;2199;0;5;5;25954;30;26;25984;363;2597;3;1
257;1;3;0.5;1;1;1;1;10;3;3;2199;0;5;5;25948;30;29;25978;394;2597;3;1
258;1;3;0.5;1;1;1;1;10;3;3;2199;0;6;6;25940;30;29;25970;453;2597;3;1
261;1;3;0.5;1;1;1;1;10;3;5;2199;0;3;3;25947;30;30;25977;240;2597;3;1
260;1;3;0.5;1;1;1;1;10;3;5;2199;0;8;8;25959;30;30;25989;609;2597;3;1
259;1;3;0.5;1;1;1;1;10;3;5;2199;0;8;8;25952;30;29;25982;647;2597;3;1
262;1;3;0.5;1;1;1;1;10;5;1;2199;0;6;6;25949;30;28;25979;489;2597;3;1
263;1;3;0.5;1;1;1;1;10;5;1;2199;0;7;7;25942;30;30;25972;523;2597;3;1
